image_id,product_id,dataset_source,category,clean_caption,path,partition
WOMEN-Tees_Tanks-id_00003286-01_1_front,id_00003286,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this lady wears a short sleeve t shirt with graphic patterns and three point pants the t shirt is with cotton fabric and it has a crew neckline the pants are with cotton fabric and pure color patterns this person is wearing a ring on her finger,WOMEN-Tees_Tanks-id_00003286-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003291-02_1_front,id_00003291,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the female is wearing a short sleeve shirt with striped patterns the shirt is with cotton fabric it has a round neckline,WOMEN-Tees_Tanks-id_00003291-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003312-02_1_front,id_00003312,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the person is wearing a short sleeve t shirt with solid color patterns the t shirt is with cotton fabric the lady is wearing a ring on her finger there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003312-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003315-01_1_front,id_00003315,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this lady is wearing a short sleeve shirt with solid color patterns the shirt is with cotton fabric it has a v shape neckline,WOMEN-Tees_Tanks-id_00003315-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003315-02_1_front,id_00003315,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the shirt the female wears has short sleeves and its fabric is cotton the pattern of it is pure color it has a v shape neckline,WOMEN-Tees_Tanks-id_00003315-02_1_front.jpg,query
WOMEN-Tees_Tanks-id_00003315-03_1_front,id_00003315,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this female wears a short sleeve t shirt with pure color patterns the t shirt is with cotton fabric and its neckline is v shape,WOMEN-Tees_Tanks-id_00003315-03_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003323-03_1_front,id_00003323,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the upper clothing has sleeves cut off cotton fabric and graphic patterns it has a crew neckline the person has neckwear there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003323-03_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003338-05_1_front,id_00003338,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her tank top has sleeves cut off cotton fabric and solid color patterns the neckline of it is crew,WOMEN-Tees_Tanks-id_00003338-05_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003338-06_1_front,id_00003338,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this woman is wearing a tank tank shirt with pure color patterns the tank shirt is with cotton fabric the neckline of the tank shirt is round,WOMEN-Tees_Tanks-id_00003338-06_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003338-07_1_front,id_00003338,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the upper clothing has sleeves cut off cotton fabric and pure color patterns,WOMEN-Tees_Tanks-id_00003338-07_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003338-09_1_front,id_00003338,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this woman wears a sleeveless tank top with solid color patterns and three point pants the tank top is with cotton fabric and it has a round neckline the pants are with denim fabric and solid color patterns,WOMEN-Tees_Tanks-id_00003338-09_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003338-10_1_front,id_00003338,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this person is wearing a sleeveless tank shirt with solid color patterns and a three point pants the tank shirt is with cotton fabric the neckline of the tank shirt is crew the pants are with denim fabric and pure color patterns,WOMEN-Tees_Tanks-id_00003338-10_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003338-12_1_front,id_00003338,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the lady is wearing a tank tank top with pure color patterns the tank top is with cotton fabric it has a crew neckline,WOMEN-Tees_Tanks-id_00003338-12_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-06_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the female wears a sleeveless tank shirt with pure color patterns the tank shirt is with cotton fabric the neckline of the tank shirt is crew,WOMEN-Tees_Tanks-id_00003343-06_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-07_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her tank top has no sleeves cotton fabric and solid color patterns it has a round neckline,WOMEN-Tees_Tanks-id_00003343-07_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-08_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this female wears a tank tank top with pure color patterns the tank top is with cotton fabric and its neckline is round,WOMEN-Tees_Tanks-id_00003343-08_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-09_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the person wears a sleeveless tank shirt with solid color patterns the tank shirt is with cotton fabric and it has a round neckline,WOMEN-Tees_Tanks-id_00003343-09_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-10_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the tank top this person wears has sleeves cut off and its fabric is cotton the pattern of it is pure color it has a round neckline,WOMEN-Tees_Tanks-id_00003343-10_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-11_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her tank top has no sleeves cotton fabric and pure color patterns it has a round neckline the shorts this lady wears is of three point length the shorts are with cotton fabric and pure color patterns,WOMEN-Tees_Tanks-id_00003343-11_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-12_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this lady wears a sleeveless tank shirt with solid color patterns the tank shirt is with cotton fabric and it has a round neckline,WOMEN-Tees_Tanks-id_00003343-12_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-13_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the tank shirt the lady wears has sleeves cut off and its fabric is cotton the pattern of it is solid color it has a round neckline,WOMEN-Tees_Tanks-id_00003343-13_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-14_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this lady is wearing a tank tank top with pure color patterns the tank top is with cotton fabric it has a crew neckline this lady wears a three point shorts the shorts are with denim fabric and pure color patterns,WOMEN-Tees_Tanks-id_00003343-14_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-15_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the female wears a tank tank shirt with pure color patterns and a three point shorts the tank shirt is with cotton fabric and its neckline is crew the shorts are with denim fabric and solid color patterns,WOMEN-Tees_Tanks-id_00003343-15_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-16_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her tank shirt has sleeves cut off cotton fabric and pure color patterns it has a crew neckline there is a ring on her finger,WOMEN-Tees_Tanks-id_00003343-16_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-17_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the tank top this female wears has sleeves cut off its fabric is cotton and it has solid color patterns the tank top has a crew neckline,WOMEN-Tees_Tanks-id_00003343-17_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-18_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her tank shirt has sleeves cut off cotton fabric and pure color patterns it has a round neckline,WOMEN-Tees_Tanks-id_00003343-18_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-19_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this female wears a sleeveless tank top with solid color patterns the tank top is with cotton fabric and it has a crew neckline there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003343-19_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-20_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this lady wears a tank tank top with pure color patterns the tank top is with cotton fabric and its neckline is crew there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003343-20_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-21_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this person is wearing a tank tank top with pure color patterns the tank top is with cotton fabric it has a round neckline,WOMEN-Tees_Tanks-id_00003343-21_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-27_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the tank shirt the person wears has sleeves cut off and it is with cotton fabric and pure color patterns the neckline of the tank shirt is crew,WOMEN-Tees_Tanks-id_00003343-27_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003343-28_1_front,id_00003343,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the lady wears a sleeveless tank top with pure color patterns the tank top is with cotton fabric and it has a crew neckline,WOMEN-Tees_Tanks-id_00003343-28_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003344-02_1_front,id_00003344,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the lady wears a short sleeve t shirt with striped patterns the t shirt is with cotton fabric it has a crew neckline the lady wears a three point shorts the shorts are with denim fabric and solid color patterns this woman wears a ring,WOMEN-Tees_Tanks-id_00003344-02_1_front.jpg,query
WOMEN-Tees_Tanks-id_00003344-04_1_front,id_00003344,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this lady is wearing a short sleeve t shirt with striped patterns and a three point pants the t shirt is with cotton fabric and its neckline is round the pants are with denim fabric and solid color patterns the person is wearing a ring on her finger,WOMEN-Tees_Tanks-id_00003344-04_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003344-07_1_front,id_00003344,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her shirt has short sleeves cotton fabric and striped patterns the neckline of it is round the lady wears a three point shorts the shorts are with denim fabric and solid color patterns this person wears a ring,WOMEN-Tees_Tanks-id_00003344-07_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003344-09_1_front,id_00003344,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the lady wears a short sleeve shirt with striped patterns the shirt is with cotton fabric it has a round neckline the lady wears a three point shorts the shorts are with denim fabric and solid color patterns the lady wears a ring,WOMEN-Tees_Tanks-id_00003344-09_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003350-01_1_front,id_00003350,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her shirt has short sleeves cotton fabric and floral patterns the neckline of it is round,WOMEN-Tees_Tanks-id_00003350-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003351-02_1_front,id_00003351,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the shirt the lady wears has long sleeves its fabric is cotton and it has pure color patterns the shirt has a crew neckline there is a ring on her finger there is an accessory on her wrist there is a belt on her waist,WOMEN-Tees_Tanks-id_00003351-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003354-02_1_front,id_00003354,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the lady is wearing a tank tank top with stripe patterns the tank top is with chiffon fabric the neckline of the tank top is crew there is a ring on her finger there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003354-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003361-03_1_front,id_00003361,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the shirt the lady wears has long sleeves its fabric is cotton and it has solid color patterns the shirt has a round neckline the lady wears a ring there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003361-03_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003361-04_1_front,id_00003361,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her sweater has long sleeves cotton fabric and pure color patterns the neckline of it is crew the shorts this woman wears is of three point length the shorts are with cotton fabric and solid color patterns this woman has neckwear the lady is wearing a ring on her finger there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003361-04_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003371-04_1_front,id_00003371,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this lady is wearing a tank tank top with solid color patterns the tank top is with cotton fabric and its neckline is round this lady wears a three point shorts the shorts are with cotton fabric and pure color patterns there is an accessory on her wrist there is a ring on her finger,WOMEN-Tees_Tanks-id_00003371-04_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003371-05_1_front,id_00003371,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her tank top has no sleeves cotton fabric and pure color patterns it has a crew neckline the pants this woman wears is of three point length the pants are with cotton fabric and solid color patterns there is an accessory on her wrist the female is wearing a ring on her finger,WOMEN-Tees_Tanks-id_00003371-05_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003371-06_1_front,id_00003371,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her tank top has no sleeves cotton fabric and solid color patterns the neckline of it is crew the pants the lady wears is of three point length the pants are with cotton fabric and solid color patterns this woman is wearing a ring on her finger there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003371-06_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003371-07_1_front,id_00003371,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this lady wears a tank tank shirt with pure color patterns the tank shirt is with cotton fabric it has a round neckline the pants this lady wears is of three point length the pants are with cotton fabric and pure color patterns there is a ring on her finger there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003371-07_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003371-08_1_front,id_00003371,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the upper clothing has no sleeves cotton fabric and solid color patterns it has a crew neckline the lower clothing is of three point length the fabric is cotton and it has solid color patterns the lady is wearing a ring on her finger there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003371-08_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003375-01_1_front,id_00003375,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this person is wearing a tank tank top with striped patterns the tank top is with cotton fabric it has a crew neckline the pants this person wears is of three point length the pants are with denim fabric and solid color patterns there is a ring on her finger there is an accessory on her wrist the lady has neckwear,WOMEN-Tees_Tanks-id_00003375-01_1_front.jpg,query
